X,Y,ASCII,Foreground,Background
23,49,0,#000000,#000000
24,49,0,#000000,#000000
25,49,0,#000000,#000000
26,49,0,#000000,#000000
27,49,0,#000000,#000000
28,49,0,#000000,#000000
29,49,0,#000000,#000000
30,49,0,#000000,#000000
31,49,0,#000000,#000000
32,49,0,#000000,#000000
33,49,0,#000000,#000000
34,49,0,#000000,#000000
35,49,0,#000000,#000000
36,49,0,#000000,#000000
37,49,0,#000000,#000000
38,49,0,#000000,#000000
39,49,0,#000000,#000000
40,49,0,#000000,#000000
41,49,0,#000000,#000000
42,49,0,#000000,#000000
43,49,0,#000000,#000000
44,49,0,#000000,#000000
45,49,0,#000000,#000000
46,49,0,#000000,#000000
47,49,0,#000000,#000000
48,49,0,#000000,#000000
49,49,0,#000000,#000000
50,49,0,#000000,#000000
51,49,0,#000000,#000000
52,49,0,#000000,#000000
53,49,0,#000000,#000000
54,49,0,#000000,#000000
55,49,0,#000000,#000000
56,49,0,#000000,#000000
57,49,0,#000000,#000000
58,49,0,#000000,#000000
59,49,0,#000000,#000000
60,49,0,#000000,#000000
61,49,0,#000000,#000000
62,49,0,#000000,#000000
63,49,0,#000000,#000000
64,49,0,#000000,#000000
65,49,0,#000000,#000000
66,49,0,#000000,#000000
67,49,0,#000000,#000000
68,49,0,#000000,#000000
69,49,0,#000000,#000000
70,49,0,#000000,#000000
71,49,0,#000000,#000000
72,49,0,#000000,#000000
73,49,0,#000000,#000000
74,49,0,#000000,#000000
75,49,0,#000000,#000000
76,49,0,#000000,#000000
77,49,0,#004020,#000000
78,49,0,#000000,#000000
79,49,0,#000000,#000000
80,49,0,#000000,#000000
81,49,0,#000000,#000000
82,49,0,#000000,#000000
83,49,0,#000000,#000000
84,49,0,#000000,#000000
85,49,0,#000000,#000000
86,49,0,#000000,#000000
87,49,0,#000000,#000000
88,49,0,#000000,#000000
89,49,0,#000000,#000000
90,49,0,#000000,#000000
91,49,0,#000000,#000000
92,49,0,#000000,#000000
93,49,0,#000000,#000000
94,49,0,#000000,#000000
95,49,0,#000000,#000000
96,49,0,#000000,#000000
97,49,0,#000000,#000000
98,49,0,#000000,#000000
99,49,0,#000000,#000000
0,50,0,#000000,#000000
1,50,0,#000000,#000000
2,50,0,#000000,#000000
3,50,0,#000000,#000000
4,50,0,#000000,#000000
5,50,0,#000000,#000000
6,50,0,#000000,#000000
7,50,0,#000000,#000000
8,50,0,#000000,#000000
9,50,0,#000000,#000000
10,50,0,#000000,#000000
11,50,0,#000000,#000000
12,50,0,#000000,#000000
13,50,0,#000000,#000000
14,50,0,#000000,#000000
15,50,0,#000000,#000000
16,50,0,#000000,#000000
17,50,0,#000000,#000000
18,50,0,#000000,#000000
19,50,0,#000000,#000000
20,50,0,#000000,#000000
21,50,0,#000000,#000000
22,50,0,#000000,#000000
23,50,0,#000000,#000000
24,50,0,#000000,#000000
25,50,0,#000000,#000000
26,50,0,#000000,#000000
27,50,0,#000000,#000000
28,50,0,#000000,#000000
29,50,0,#000000,#000000
30,50,0,#000000,#000000
31,50,0,#000000,#000000
32,50,0,#000000,#000000
33,50,0,#000000,#000000
34,50,0,#000000,#000000
35,50,0,#000000,#000000
36,50,0,#000000,#000000
37,50,0,#000000,#000000
38,50,0,#000000,#000000
39,50,0,#000000,#000000
40,50,0,#000000,#000000
41,50,0,#000000,#000000
42,50,0,#000000,#000000
43,50,0,#000000,#000000
44,50,0,#000000,#000000
45,50,0,#000000,#000000
46,50,0,#000000,#000000
47,50,0,#000000,#000000
48,50,0,#000000,#000000
49,50,0,#000000,#000000
50,50,0,#000000,#000000
51,50,0,#000000,#000000
52,50,0,#000000,#000000
53,50,0,#000000,#000000
54,50,0,#000000,#000000
55,50,0,#000000,#000000
56,50,0,#000000,#000000
57,50,0,#000000,#000000
58,50,0,#000000,#000000
59,50,0,#000000,#000000
60,50,0,#000000,#000000
61,50,0,#000000,#000000
62,50,0,#000000,#000000
63,50,0,#000000,#000000
64,50,0,#000000,#000000
65,50,0,#000000,#000000
66,50,0,#000000,#000000
67,50,0,#000000,#000000
68,50,0,#000000,#000000
69,50,0,#000000,#000000
70,50,0,#000000,#000000
71,50,0,#000000,#000000
72,50,0,#000000,#000000
73,50,0,#000000,#000000
74,50,0,#000000,#000000
75,50,0,#000000,#000000
76,50,0,#000000,#000000
77,50,0,#004020,#000000
78,50,0,#000000,#000000
79,50,0,#000000,#000000
80,50,0,#000000,#000000
81,50,0,#000000,#000000
82,50,0,#000000,#000000
83,50,0,#000000,#000000
84,50,0,#000000,#000000
85,50,0,#000000,#000000
86,50,0,#000000,#000000
87,50,0,#000000,#000000
88,50,0,#000000,#000000
89,50,0,#000000,#000000
90,50,0,#000000,#000000
91,50,0,#000000,#000000
92,50,0,#000000,#000000
93,50,0,#000000,#000000
94,50,0,#000000,#000000
95,50,0,#000000,#000000
96,50,0,#000000,#000000
97,50,0,#000000,#000000
98,50,0,#000000,#000000
99,50,0,#000000,#000000
0,51,0,#000000,#000000
1,51,0,#000000,#000000
2,51,0,#000000,#000000
3,51,0,#000000,#000000
4,51,0,#000000,#000000
5,51,0,#000000,#000000
6,51,0,#000000,#000000
7,51,0,#000000,#000000
8,51,0,#000000,#000000
9,51,0,#000000,#000000
10,51,0,#000000,#000000
11,51,0,#000000,#000000
12,51,0,#000000,#000000
13,51,0,#000000,#000000
14,51,0,#000000,#000000
15,51,0,#000000,#000000
16,51,0,#000000,#000000
17,51,0,#000000,#000000
18,51,0,#000000,#000000
19,51,0,#000000,#000000
20,51,0,#000000,#000000
21,51,0,#000000,#000000
22,51,0,#000000,#000000
23,51,0,#000000,#000000
24,51,0,#000000,#000000
25,51,0,#000000,#000000
26,51,0,#000000,#000000
27,51,0,#000000,#000000
28,51,0,#000000,#000000
29,51,0,#000000,#000000
30,51,0,#000000,#000000
31,51,0,#000000,#000000
32,51,0,#000000,#000000
33,51,0,#000000,#000000
34,51,0,#000000,#000000
35,51,0,#000000,#000000
36,51,0,#000000,#000000
37,51,0,#000000,#000000
38,51,0,#000000,#000000
39,51,0,#000000,#000000
40,51,0,#000000,#000000
41,51,0,#000000,#000000
42,51,0,#000000,#000000
43,51,0,#000000,#000000
44,51,0,#000000,#000000
45,51,0,#000000,#000000
46,51,0,#000000,#000000
47,51,0,#000000,#000000
48,51,0,#000000,#000000
49,51,0,#000000,#000000
50,51,0,#000000,#000000
51,51,0,#000000,#000000
52,51,0,#000000,#000000
53,51,0,#000000,#000000
54,51,0,#000000,#000000
55,51,0,#000000,#000000
56,51,0,#000000,#000000
57,51,0,#000000,#000000
58,51,0,#000000,#000000
59,51,0,#000000,#000000
60,51,0,#000000,#000000
61,51,0,#000000,#000000
62,51,0,#000000,#000000
63,51,0,#000000,#000000
64,51,0,#000000,#000000
65,51,0,#000000,#000000
66,51,0,#000000,#000000
67,51,0,#000000,#000000
68,51,0,#000000,#000000
69,51,0,#000000,#000000
70,51,0,#000000,#000000
71,51,0,#000000,#000000
72,51,0,#000000,#000000
73,51,0,#000000,#000000
74,51,0,#000000,#000000
75,51,0,#000000,#000000
76,51,0,#000000,#000000
77,51,0,#000000,#000000
78,51,0,#000000,#000000
79,51,0,#000000,#000000
80,51,0,#000000,#000000
81,51,0,#000000,#000000
82,51,0,#000000,#000000
83,51,0,#000000,#000000
84,51,0,#000000,#000000
85,51,0,#000000,#000000
86,51,0,#000000,#000000
87,51,0,#000000,#000000
88,51,0,#000000,#000000
89,51,0,#000000,#000000
90,51,0,#000000,#000000
91,51,0,#000000,#000000
92,51,0,#000000,#000000
93,51,0,#000000,#000000
94,51,0,#000000,#000000
95,51,0,#000000,#000000
96,51,0,#000000,#000000
97,51,0,#000000,#000000
98,51,0,#000000,#000000
99,51,0,#000000,#000000
0,52,0,#000000,#000000
1,52,0,#000000,#000000
2,52,0,#000000,#000000
3,52,0,#000000,#000000
4,52,0,#000000,#000000
5,52,0,#000000,#000000
6,52,0,#000000,#000000
7,52,0,#000000,#000000
8,52,0,#000000,#000000
9,52,0,#000000,#000000
10,52,0,#000000,#000000
11,52,0,#000000,#000000
12,52,0,#000000,#000000
13,52,0,#000000,#000000
14,52,0,#000000,#000000
15,52,0,#000000,#000000
16,52,0,#000000,#000000
17,52,0,#000000,#000000
18,52,0,#000000,#000000
19,52,0,#000000,#000000
20,52,0,#000000,#000000
21,52,0,#000000,#000000
22,52,0,#000000,#000000
23,52,0,#000000,#000000
24,52,0,#000000,#000000
25,52,0,#000000,#000000
26,52,0,#000000,#000000
27,52,0,#000000,#000000
28,52,0,#000000,#000000
29,52,0,#000000,#000000
30,52,0,#000000,#000000
31,52,0,#000000,#000000
32,52,0,#000000,#000000
33,52,0,#000000,#000000
34,52,0,#000000,#000000
35,52,0,#000000,#000000
36,52,0,#000000,#000000
37,52,0,#000000,#000000
38,52,0,#000000,#000000
39,52,0,#000000,#000000
40,52,0,#000000,#000000
41,52,0,#000000,#000000
42,52,0,#000000,#000000
43,52,0,#000000,#000000
44,52,0,#000000,#000000
45,52,0,#000000,#000000
46,52,0,#000000,#000000
47,52,0,#000000,#000000
48,52,0,#000000,#000000
49,52,0,#000000,#000000
50,52,0,#000000,#000000
51,52,0,#000000,#000000
52,52,0,#000000,#000000
53,52,0,#000000,#000000
54,52,0,#000000,#000000
55,52,0,#000000,#000000
56,52,0,#000000,#000000
57,52,0,#000000,#000000
58,52,0,#000000,#000000
59,52,0,#000000,#000000
60,52,0,#000000,#000000
61,52,0,#000000,#000000
62,52,0,#000000,#000000
63,52,0,#000000,#000000
64,52,0,#000000,#000000
65,52,0,#000000,#000000
66,52,0,#000000,#000000
67,52,0,#000000,#000000
68,52,0,#000000,#000000
69,52,0,#000000,#000000
70,52,0,#000000,#000000
71,52,0,#000000,#000000
72,52,0,#000000,#000000
73,52,0,#000000,#000000
74,52,0,#000000,#000000
75,52,0,#000000,#000000
76,52,0,#000000,#000000
77,52,0,#000000,#000000
78,52,0,#000000,#000000
79,52,0,#000000,#000000
80,52,0,#000000,#000000
81,52,0,#000000,#000000
82,52,0,#000000,#000000
83,52,0,#000000,#000000
84,52,0,#000000,#000000
85,52,0,#000000,#000000
86,52,0,#000000,#000000
87,52,0,#000000,#000000
88,52,0,#000000,#000000
89,52,0,#000000,#000000
90,52,0,#000000,#000000
91,52,0,#000000,#000000
92,52,0,#000000,#000000
93,52,0,#000000,#000000
94,52,0,#000000,#000000
95,52,0,#000000,#000000
96,52,0,#000000,#000000
97,52,0,#000000,#000000
98,52,0,#000000,#000000
99,52,0,#000000,#000000
0,53,0,#000000,#000000
1,53,0,#000000,#000000
2,53,0,#000000,#000000
3,53,0,#000000,#000000
4,53,0,#000000,#000000
5,53,0,#000000,#000000
6,53,0,#000000,#000000
7,53,0,#000000,#000000
8,53,0,#000000,#000000
9,53,0,#000000,#000000
10,53,0,#000000,#000000
11,53,0,#000000,#000000
12,53,0,#000000,#000000
13,53,0,#000000,#000000
14,53,0,#000000,#000000
15,53,0,#000000,#000000
16,53,0,#000000,#000000
17,53,0,#000000,#000000
18,53,0,#000000,#000000
19,53,0,#000000,#000000
20,53,0,#000000,#000000
21,53,0,#000000,#000000
22,53,0,#000000,#000000
23,53,0,#000000,#000000
24,53,0,#000000,#000000
25,53,0,#000000,#000000
26,53,0,#000000,#000000
27,53,0,#000000,#000000
28,53,0,#000000,#000000
29,53,0,#000000,#000000
30,53,0,#000000,#000000
31,53,0,#000000,#000000
32,53,0,#000000,#000000
33,53,0,#000000,#000000
34,53,0,#000000,#000000
35,53,0,#000000,#000000
36,53,0,#000000,#000000
37,53,0,#000000,#000000
38,53,0,#000000,#000000
39,53,0,#000000,#000000
40,53,0,#000000,#000000
41,53,0,#000000,#000000
42,53,0,#000000,#000000
43,53,0,#000000,#000000
44,53,0,#000000,#000000
45,53,0,#000000,#000000
46,53,0,#000000,#000000
47,53,0,#000000,#000000
48,53,0,#000000,#000000
49,53,0,#000000,#000000
50,53,0,#000000,#000000
51,53,0,#000000,#000000
52,53,0,#000000,#000000
53,53,0,#000000,#000000
54,53,0,#000000,#000000
55,53,0,#000000,#000000
56,53,0,#000000,#000000
57,53,0,#000000,#000000
58,53,0,#000000,#000000
59,53,0,#000000,#000000
60,53,0,#000000,#000000
61,53,0,#000000,#000000
62,53,0,#000000,#000000
63,53,0,#000000,#000000
64,53,0,#000000,#000000
65,53,0,#000000,#000000
66,53,0,#000000,#000000
67,53,0,#000000,#000000
68,53,0,#000000,#000000
69,53,0,#000000,#000000
70,53,0,#000000,#000000
71,53,0,#000000,#000000
72,53,0,#000000,#000000
73,53,0,#000000,#000000
74,53,0,#000000,#000000
75,53,0,#000000,#000000
76,53,0,#000000,#000000
77,53,0,#000000,#000000
78,53,0,#000000,#000000
79,53,0,#000000,#000000
80,53,0,#000000,#000000
81,53,0,#000000,#000000
82,53,0,#000000,#000000
83,53,0,#000000,#000000
84,53,0,#000000,#000000
85,53,0,#000000,#000000
86,53,0,#000000,#000000
87,53,0,#000000,#000000
88,53,0,#000000,#000000
89,53,0,#000000,#000000
90,53,0,#000000,#000000
91,53,0,#000000,#000000
92,53,0,#000000,#000000
93,53,0,#000000,#000000
94,53,0,#000000,#000000
95,53,0,#000000,#000000
96,53,0,#000000,#000000
97,53,0,#000000,#000000
98,53,0,#000000,#000000
99,53,0,#000000,#000000
0,54,0,#000000,#000000
1,54,0,#000000,#000000
2,54,0,#000000,#000000
3,54,0,#000000,#000000
4,54,0,#000000,#000000
5,54,0,#000000,#000000
6,54,0,#000000,#000000
7,54,0,#000000,#000000
8,54,0,#000000,#000000
9,54,0,#000000,#000000
10,54,0,#000000,#000000
11,54,0,#000000,#000000
12,54,0,#000000,#000000
13,54,0,#000000,#000000
14,54,0,#000000,#000000
15,54,0,#000000,#000000
16,54,0,#000000,#000000
17,54,0,#000000,#000000
18,54,0,#000000,#000000
19,54,0,#000000,#000000
20,54,0,#000000,#000000
21,54,0,#000000,#000000
22,54,0,#000000,#000000
23,54,0,#000000,#000000
24,54,0,#000000,#000000
25,54,0,#000000,#000000
26,54,0,#000000,#000000
27,54,0,#000000,#000000
28,54,0,#000000,#000000
29,54,0,#000000,#000000
30,54,0,#000000,#000000
31,54,0,#000000,#000000
32,54,0,#000000,#000000
33,54,0,#000000,#000000
34,54,0,#000000,#000000
35,54,0,#000000,#000000
36,54,0,#000000,#000000
37,54,0,#000000,#000000
38,54,0,#000000,#000000
39,54,0,#000000,#000000
40,54,0,#000000,#000000
41,54,0,#000000,#000000
42,54,0,#000000,#000000
43,54,0,#000000,#000000
44,54,0,#000000,#000000
45,54,0,#000000,#000000
46,54,0,#000000,#000000
47,54,0,#000000,#000000
48,54,0,#000000,#000000
49,54,0,#000000,#000000
50,54,0,#000000,#000000
51,54,0,#000000,#000000
52,54,0,#000000,#000000
53,54,0,#000000,#000000
54,54,0,#000000,#000000
55,54,0,#000000,#000000
56,54,0,#000000,#000000
57,54,0,#000000,#000000
58,54,0,#000000,#000000
59,54,0,#000000,#000000
60,54,0,#000000,#000000
61,54,0,#000000,#000000
62,54,0,#000000,#000000
63,54,0,#000000,#000000
64,54,0,#000000,#000000
65,54,0,#000000,#000000
66,54,0,#000000,#000000
67,54,0,#000000,#000000
68,54,0,#000000,#000000
69,54,0,#000000,#000000
70,54,0,#000000,#000000
71,54,0,#000000,#000000
72,54,0,#000000,#000000
73,54,0,#000000,#000000
74,54,0,#000000,#000000
75,54,0,#000000,#000000
76,54,0,#000000,#000000
77,54,0,#000000,#000000
78,54,0,#000000,#000000
79,54,0,#000000,#000000
80,54,0,#000000,#000000
81,54,0,#000000,#000000
82,54,0,#000000,#000000
83,54,0,#000000,#000000
84,54,0,#000000,#000000
85,54,0,#000000,#000000
86,54,0,#000000,#000000
87,54,0,#000000,#000000
88,54,0,#000000,#000000
89,54,0,#000000,#000000
90,54,0,#000000,#000000
91,54,0,#000000,#000000
92,54,0,#000000,#000000
93,54,0,#000000,#000000
94,54,0,#000000,#000000
95,54,0,#000000,#000000
96,54,0,#000000,#000000
97,54,0,#000000,#000000
98,54,0,#000000,#000000
99,54,0,#000000,#000000
0,55,0,#000000,#000000
1,55,0,#000000,#000000
2,55,0,#000000,#000000
3,55,0,#000000,#000000
4,55,0,#000000,#000000
5,55,0,#000000,#000000
6,55,0,#000000,#000000
7,55,0,#000000,#000000
8,55,0,#000000,#000000
9,55,0,#000000,#000000
10,55,0,#000000,#000000
11,55,0,#000000,#000000
12,55,0,#000000,#000000
13,55,0,#000000,#000000
14,55,0,#000000,#000000
15,55,0,#000000,#000000
16,55,0,#000000,#000000
17,55,0,#000000,#000000
18,55,0,#000000,#000000
19,55,0,#000000,#000000
20,55,0,#000000,#000000
21,55,0,#000000,#000000
22,55,0,#000000,#000000
23,55,0,#000000,#000000
24,55,0,#000000,#000000
25,55,0,#000000,#000000
26,55,0,#000000,#000000
27,55,0,#000000,#000000
28,55,0,#000000,#000000
29,55,0,#000000,#000000
30,55,0,#000000,#000000
31,55,0,#000000,#000000
32,55,0,#000000,#000000
33,55,0,#000000,#000000
34,55,0,#000000,#000000
35,55,0,#000000,#000000
36,55,0,#000000,#000000
37,55,0,#000000,#000000
38,55,0,#000000,#000000
39,55,0,#000000,#000000
40,55,0,#000000,#000000
41,55,0,#000000,#000000
42,55,0,#000000,#000000
43,55,0,#000000,#000000
44,55,0,#000000,#000000
45,55,0,#000000,#000000
46,55,0,#000000,#000000
47,55,0,#000000,#000000
48,55,0,#000000,#000000
49,55,0,#000000,#000000
50,55,0,#000000,#000000
51,55,0,#000000,#000000
52,55,0,#000000,#000000
53,55,0,#000000,#000000
54,55,0,#000000,#000000
55,55,0,#000000,#000000
56,55,0,#000000,#000000
57,55,0,#000000,#000000
58,55,0,#000000,#000000
59,55,0,#000000,#000000
60,55,0,#000000,#000000
61,55,0,#000000,#000000
62,55,0,#000000,#000000
63,55,0,#000000,#000000
64,55,0,#000000,#000000
65,55,0,#000000,#000000
66,55,0,#000000,#000000
67,55,0,#000000,#000000
68,55,0,#000000,#000000
69,55,0,#000000,#000000
70,55,0,#000000,#000000
71,55,0,#000000,#000000
72,55,0,#000000,#000000
73,55,0,#000000,#000000
74,55,0,#000000,#000000
75,55,0,#000000,#000000
76,55,0,#000000,#000000
77,55,0,#000000,#000000
78,55,0,#000000,#000000
79,55,0,#000000,#000000
80,55,0,#000000,#000000
81,55,0,#000000,#000000
82,55,0,#000000,#000000
83,55,0,#000000,#000000
84,55,0,#000000,#000000
85,55,0,#000000,#000000
86,55,0,#000000,#000000
87,55,0,#000000,#000000
88,55,0,#000000,#000000
89,55,0,#000000,#000000
90,55,0,#000000,#000000
91,55,0,#000000,#000000
92,55,0,#000000,#000000
93,55,0,#000000,#000000
94,55,0,#000000,#000000
95,55,0,#000000,#000000
96,55,0,#000000,#000000
97,55,0,#000000,#000000
98,55,0,#000000,#000000
99,55,0,#000000,#000000
0,56,0,#000000,#000000
1,56,0,#000000,#000000
2,56,0,#000000,#000000
3,56,0,#000000,#000000
4,56,0,#000000,#000000
5,56,0,#000000,#000000
6,56,0,#000000,#000000
7,56,0,#000000,#000000
8,56,0,#000000,#000000
9,56,0,#000000,#000000
10,56,0,#000000,#000000
11,56,0,#000000,#000000
12,56,0,#000000,#000000
13,56,0,#000000,#000000
14,56,0,#000000,#000000
15,56,0,#000000,#000000
16,56,0,#000000,#000000
17,56,0,#000000,#000000
18,56,0,#000000,#000000
19,56,0,#000000,#000000
20,56,0,#000000,#000000
21,56,0,#000000,#000000
22,56,0,#000000,#000000
23,56,0,#000000,#000000
24,56,0,#000000,#000000
25,56,0,#000000,#000000
26,56,0,#000000,#000000
27,56,0,#000000,#000000
28,56,0,#000000,#000000
29,56,0,#000000,#000000
30,56,0,#000000,#000000
31,56,0,#000000,#000000
32,56,0,#000000,#000000
33,56,0,#000000,#000000
34,56,0,#000000,#000000
35,56,0,#000000,#000000
36,56,0,#000000,#000000
37,56,0,#000000,#000000
38,56,0,#000000,#000000
39,56,0,#000000,#000000
40,56,0,#000000,#000000
41,56,0,#000000,#000000
42,56,0,#000000,#000000
43,56,0,#000000,#000000
44,56,0,#000000,#000000
45,56,0,#000000,#000000
46,56,0,#000000,#000000
47,56,0,#000000,#000000
48,56,0,#000000,#000000
49,56,0,#000000,#000000
50,56,0,#000000,#000000
51,56,0,#000000,#000000
52,56,0,#000000,#000000
53,56,0,#000000,#000000
54,56,0,#000000,#000000
55,56,0,#000000,#000000
56,56,0,#000000,#000000
57,56,0,#000000,#000000
58,56,0,#000000,#000000
59,56,0,#000000,#000000
60,56,0,#000000,#000000
61,56,0,#000000,#000000
62,56,0,#000000,#000000
63,56,0,#000000,#000000
64,56,0,#000000,#000000
65,56,0,#000000,#000000
66,56,0,#000000,#000000
67,56,0,#000000,#000000
68,56,0,#000000,#000000
69,56,0,#000000,#000000
70,56,0,#000000,#000000
71,56,0,#000000,#000000
72,56,0,#000000,#000000
73,56,0,#000000,#000000
74,56,0,#000000,#000000
75,56,0,#000000,#000000
76,56,0,#000000,#000000
77,56,0,#000000,#000000
78,56,0,#000000,#000000
79,56,0,#000000,#000000
80,56,0,#000000,#000000
81,56,0,#000000,#000000
82,56,0,#000000,#000000
83,56,0,#000000,#000000
84,56,0,#000000,#000000
85,56,0,#000000,#000000
86,56,0,#000000,#000000
87,56,0,#000000,#000000
88,56,0,#000000,#000000
89,56,0,#000000,#000000
90,56,0,#000000,#000000
91,56,0,#000000,#000000
92,56,0,#000000,#000000
93,56,0,#000000,#000000
94,56,0,#000000,#000000
95,56,0,#000000,#000000
96,56,0,#000000,#000000
97,56,0,#000000,#000000
98,56,0,#000000,#000000
99,56,0,#000000,#000000
0,57,0,#000000,#000000
1,57,0,#000000,#000000
2,57,0,#000000,#000000
3,57,0,#000000,#000000
4,57,0,#000000,#000000
5,57,0,#000000,#000000
6,57,0,#000000,#000000
7,57,0,#000000,#000000
8,57,0,#000000,#000000
9,57,0,#000000,#000000
10,57,0,#000000,#000000
11,57,0,#000000,#000000
12,57,0,#000000,#000000
13,57,0,#000000,#000000
14,57,0,#000000,#000000
15,57,0,#000000,#000000
16,57,0,#000000,#000000
17,57,0,#000000,#000000
18,57,0,#000000,#000000
19,57,0,#000000,#000000
20,57,0,#000000,#000000
21,57,0,#000000,#000000
22,57,0,#000000,#000000
23,57,0,#000000,#000000
24,57,0,#000000,#000000
25,57,0,#000000,#000000
26,57,0,#000000,#000000
27,57,0,#000000,#000000
28,57,0,#000000,#000000
29,57,0,#000000,#000000
30,57,0,#000000,#000000
31,57,0,#000000,#000000
32,57,0,#000000,#000000
33,57,0,#000000,#000000
34,57,0,#000000,#000000
35,57,0,#000000,#000000
36,57,0,#000000,#000000
37,57,0,#000000,#000000
38,57,0,#000000,#000000
39,57,0,#000000,#000000
40,57,0,#000000,#000000
41,57,0,#000000,#000000
42,57,0,#000000,#000000
43,57,0,#000000,#000000
44,57,0,#000000,#000000
45,57,0,#000000,#000000
46,57,0,#000000,#000000
47,57,0,#000000,#000000
48,57,0,#000000,#000000
49,57,0,#000000,#000000
50,57,0,#000000,#000000
51,57,0,#000000,#000000
52,57,0,#000000,#000000
53,57,0,#000000,#000000
54,57,0,#000000,#000000
55,57,0,#000000,#000000
56,57,0,#000000,#000000
57,57,0,#000000,#000000
58,57,0,#000000,#000000
59,57,0,#000000,#000000
60,57,0,#000000,#000000
61,57,0,#000000,#000000
62,57,0,#000000,#000000
63,57,0,#000000,#000000
64,57,0,#000000,#000000
65,57,0,#000000,#000000
66,57,0,#000000,#000000
67,57,0,#000000,#000000
68,57,0,#000000,#000000
69,57,0,#000000,#000000
70,57,0,#000000,#000000
71,57,0,#000000,#000000
72,57,0,#000000,#000000
73,57,0,#000000,#000000
74,57,0,#000000,#000000
75,57,0,#000000,#000000
76,57,0,#000000,#000000
77,57,0,#000000,#000000
78,57,0,#000000,#000000
79,57,0,#000000,#000000
80,57,0,#000000,#000000
81,57,0,#000000,#000000
82,57,0,#000000,#000000
83,57,0,#000000,#000000
84,57,0,#000000,#000000
85,57,0,#000000,#000000
86,57,0,#000000,#000000
87,57,0,#000000,#000000
88,57,0,#000000,#000000
89,57,0,#000000,#000000
90,57,0,#000000,#000000
91,57,0,#000000,#000000
92,57,0,#000000,#000000
93,57,0,#000000,#000000
94,57,0,#000000,#000000
95,57,0,#000000,#000000
96,57,0,#000000,#000000
97,57,0,#000000,#000000
98,57,0,#000000,#000000
99,57,0,#000000,#000000
0,58,0,#000000,#000000
1,58,0,#000000,#000000
2,58,0,#000000,#000000
3,58,0,#000000,#000000
4,58,0,#000000,#000000
5,58,0,#000000,#000000
6,58,0,#000000,#000000
7,58,0,#000000,#000000
8,58,0,#000000,#000000
9,58,0,#000000,#000000
10,58,0,#000000,#000000
11,58,0,#000000,#000000
12,58,0,#000000,#000000
13,58,0,#000000,#000000
14,58,0,#000000,#000000
15,58,0,#000000,#000000
16,58,0,#000000,#000000
17,58,0,#000000,#000000
18,58,0,#000000,#000000
19,58,0,#000000,#000000
20,58,0,#000000,#000000
21,58,0,#000000,#000000
22,58,0,#000000,#000000
23,58,0,#000000,#000000
24,58,0,#000000,#000000
25,58,0,#000000,#000000
26,58,0,#000000,#000000
27,58,0,#000000,#000000
28,58,0,#000000,#000000
29,58,0,#000000,#000000
30,58,0,#000000,#000000
31,58,0,#000000,#000000
32,58,0,#000000,#000000
33,58,0,#000000,#000000
34,58,0,#000000,#000000
35,58,0,#000000,#000000
36,58,0,#000000,#000000
37,58,0,#000000,#000000
38,58,0,#000000,#000000
39,58,0,#000000,#000000
40,58,0,#000000,#000000
41,58,0,#000000,#000000
42,58,0,#000000,#000000
43,58,0,#000000,#000000
44,58,0,#000000,#000000
45,58,0,#000000,#000000
46,58,0,#000000,#000000
47,58,0,#000000,#000000
48,58,0,#000000,#000000
49,58,0,#000000,#000000
50,58,0,#000000,#000000
51,58,0,#000000,#000000
52,58,0,#000000,#000000
53,58,0,#000000,#000000
54,58,0,#000000,#000000
55,58,0,#000000,#000000
56,58,0,#000000,#000000
57,58,0,#000000,#000000
58,58,0,#000000,#000000
59,58,0,#000000,#000000
60,58,0,#000000,#000000
61,58,0,#000000,#000000
62,58,0,#000000,#000000
63,58,0,#000000,#000000
64,58,0,#000000,#000000
65,58,0,#000000,#000000
66,58,0,#000000,#000000
67,58,0,#000000,#000000
68,58,0,#000000,#000000
69,58,0,#000000,#000000
70,58,0,#000000,#000000
71,58,0,#000000,#000000
72,58,0,#000000,#000000
73,58,0,#000000,#000000
74,58,0,#000000,#000000
75,58,0,#000000,#000000
76,58,0,#000000,#000000
77,58,0,#000000,#000000
78,58,0,#000000,#000000
79,58,0,#000000,#000000
80,58,0,#000000,#000000
81,58,0,#000000,#000000
82,58,0,#000000,#000000
83,58,0,#000000,#000000
84,58,0,#000000,#000000
85,58,0,#000000,#000000
86,58,0,#000000,#000000
87,58,0,#000000,#000000
88,58,0,#000000,#000000
89,58,0,#000000,#000000
90,58,0,#000000,#000000
91,58,0,#000000,#000000
92,58,0,#000000,#000000
93,58,0,#000000,#000000
94,58,0,#000000,#000000
95,58,0,#000000,#000000
96,58,0,#000000,#000000
97,58,0,#000000,#000000
98,58,0,#000000,#000000
99,58,0,#000000,#000000
0,59,0,#000000,#000000
1,59,0,#000000,#000000
2,59,0,#000000,#000000
3,59,0,#000000,#000000
4,59,0,#000000,#000000
5,59,0,#000000,#000000
6,59,0,#000000,#000000
7,59,0,#000000,#000000
8,59,0,#000000,#000000
9,59,0,#000000,#000000
10,59,0,#000000,#000000
11,59,0,#000000,#000000
12,59,0,#000000,#000000
13,59,0,#000000,#000000
14,59,0,#000000,#000000
15,59,0,#000000,#000000
16,59,0,#000000,#000000
17,59,0,#000000,#000000
18,59,0,#000000,#000000
19,59,0,#000000,#000000
20,59,0,#000000,#000000
